time,tag_id,distance,bearing
1782922519.4177248,54,0.897743,-0.399303
1782922519.4177248,26,0.795862,0.220822
1782922520.417585,54,0.891162,-0.404805
1782922520.417585,0,1.341030,-0.404284
1782922520.417585,26,0.688543,0.236672
1782922521.2841294,0,1.325687,-0.407255
1782922521.2841294,26,0.677163,0.251640
1782922522.750694,0,1.307155,-0.412097
1782922522.750694,26,0.695078,0.272549
1782922524.3837976,26,0.739177,0.285992
1782922525.5836282,26,0.739177,0.285992
1782922526.4168444,26,0.739177,0.285992
1782922527.3167174,54,0.703239,-0.394889
1782922527.3167174,26,1.117681,0.396517
1782922527.3167174,0,0.940199,-0.374861
1782922528.283248,54,0.703239,-0.394889
1782922528.283248,26,1.111744,0.396066
1782922528.283248,0,0.944800,-0.374835
1782922529.1497931,54,0.694189,-0.394606
1782922529.1497931,26,1.109357,0.397134
1782922529.1497931,0,0.929508,-0.374155
1782922530.1829047,26,1.121785,0.399774
1782922530.1829047,0,0.918798,-0.376365
1782922530.9827914,26,1.108032,0.402263
1782922530.9827914,0,0.923373,-0.379371
1782922531.7160215,26,1.090198,0.404336
1782922531.7160215,0,0.909662,-0.381887
1782922532.5159097,26,1.098259,0.406100
1782922532.5159097,0,0.906563,-0.384665
1782922533.949041,26,1.081078,0.409086
1782922533.949041,0,0.899239,-0.389226
1782922534.9822285,0,0.894611,-0.392453
1782922535.8487728,0,0.891075,-0.395723
1782922536.7153175,0,0.890861,-0.398679
1782922537.5818627,0,0.877466,-0.401291
1782922538.3817728,0,0.874933,-0.403674
1782922539.1150029,0,0.860508,-0.405857
1782922544.6808858,0,0.651886,-0.379426
1782922545.5141017,0,0.549653,-0.292125
1782922546.2140036,0,0.667110,-0.071907
1782922549.4803028,49,0.836999,0.319125
1782922550.5801475,49,0.841372,0.311705
1782922552.3132367,49,1.021830,0.384030
1782922553.813026,49,1.021830,0.384030
1782922554.5798447,49,1.002009,0.382378
1782922558.9458964,54,0.333386,-0.045814
1782922558.9458964,49,1.013700,0.378056
1782922559.7791128,54,0.331786,-0.045899
1782922559.7791128,49,1.013831,0.377988
1782922560.5456724,54,0.331786,-0.045899
1782922560.5456724,49,1.013831,0.377988
1782922561.3122299,54,0.331786,-0.045899
1782922561.3122299,49,1.013831,0.377988
