time,x,y,theta
1778595544.0152683,-4.647517,0.226981,-2.453932
1778595544.0653586,-4.648720,0.225973,-2.454795
1778595544.1302793,-4.650194,0.224753,-2.454642
1778595544.164296,-4.651098,0.224111,-2.454642
1778595544.223782,-4.652286,0.223008,-2.455183
1778595544.274371,-4.653385,0.222109,-2.455183
1778595544.3242316,-4.654395,0.221257,-2.455090
1778595544.3702226,-4.655476,0.220436,-2.453808
1778595544.4153054,-4.656554,0.219589,-2.453808
1778595544.464345,-4.657671,0.218635,-2.453808
1778595544.5138028,-4.658861,0.217660,-2.453808
1778595544.5640314,-4.659969,0.216788,-2.453808
1778595544.6155868,-4.660999,0.215881,-2.453808
1778595544.6742628,-4.662290,0.214861,-2.453808
1778595544.7252486,-4.663400,0.213976,-2.453808
1778595544.7762449,-4.664528,0.213074,-2.454425
1778595544.815241,-4.665447,0.212294,-2.454425
1778595544.8637161,-4.666605,0.211219,-2.454425
1778595544.9151793,-4.667777,0.210303,-2.453997
1778595544.9750144,-4.669172,0.209226,-2.453790
1778595545.0235898,-4.670289,0.208411,-2.453790
1778595545.075269,-4.671384,0.207538,-2.453790
1778595545.1252422,-4.672592,0.206649,-2.453790
1778595545.175275,-4.673736,0.205712,-2.453790
1778595545.2152865,-4.674630,0.204854,-2.454452
1778595545.26535,-4.675835,0.203868,-2.454452
1778595545.3151855,-4.676919,0.202981,-2.454452
1778595545.374471,-4.678380,0.201938,-2.454452
1778595545.4246233,-4.679494,0.201026,-2.454452
1778595545.4752789,-4.680689,0.200137,-2.454452
1778595545.525252,-4.681753,0.199185,-2.455280
1778595545.5742545,-4.682933,0.198183,-2.455280
1778595545.6152978,-4.683893,0.197422,-2.455280
1778595545.66525,-4.684847,0.196577,-2.455280
1778595545.7351246,-4.686501,0.195320,-2.455280
1778595545.7652683,-4.687144,0.194776,-2.455280
1778595545.8250208,-4.688479,0.193624,-2.455280
1778595545.8752794,-4.689611,0.192687,-2.455280
1778595545.9212694,-4.690748,0.191871,-2.454094
1778595545.9702592,-4.692032,0.190866,-2.453935
1778595546.020267,-4.693237,0.189896,-2.453609
1778595546.0693448,-4.694241,0.189036,-2.454175
1778595546.1095748,-4.695131,0.188277,-2.454686
1778595546.1795766,-4.696756,0.186989,-2.454499
1778595546.2289107,-4.697902,0.186123,-2.454432
1778595546.2712839,-4.698841,0.185348,-2.454067
1778595546.321256,-4.700022,0.184386,-2.454121
1778595546.3712907,-4.701183,0.183354,-2.454069
1778595546.4192393,-4.702285,0.182404,-2.453344
1778595546.469259,-4.703451,0.181445,-2.454446
1778595546.510594,-4.704370,0.180707,-2.454512
1778595546.5612342,-4.705512,0.179793,-2.455039
1778595546.6113472,-4.706606,0.178835,-2.455333
1778595546.6712916,-4.708105,0.177693,-2.454511
1778595546.7212598,-4.709212,0.176708,-2.454826
1778595546.77128,-4.710354,0.175704,-2.454477
1778595546.8183036,-4.711345,0.174831,-2.454951
1778595546.8682637,-4.712457,0.173921,-2.454762
1778595546.9113238,-4.713529,0.173158,-2.454648
1778595546.9598424,-4.714544,0.172219,-2.454996
1778595547.0279014,-4.716157,0.170961,-2.454453
1778595547.0712984,-4.717114,0.170128,-2.454629
1778595547.1202588,-4.718243,0.169206,-2.454317
1778595547.1752715,-4.719636,0.168088,-2.454154
1778595547.2162945,-4.720564,0.167351,-2.454154
1778595547.2652667,-4.721785,0.166478,-2.454154
1778595547.335107,-4.723235,0.165132,-2.455431
1778595547.3649583,-4.723865,0.164587,-2.455431
1778595547.4277413,-4.725420,0.163393,-2.454862
1778595547.4712965,-4.726432,0.162526,-2.454862
1778595547.5252986,-4.727774,0.161444,-2.454862
1778595547.5752754,-4.728827,0.160456,-2.454862
1778595547.6162689,-4.729726,0.159730,-2.454862
1778595547.66529,-4.730846,0.158889,-2.454862
1778595547.7353833,-4.732484,0.157518,-2.454862
1778595547.7644205,-4.733237,0.156985,-2.454862
1778595547.8251266,-4.734601,0.155822,-2.454862
1778595547.8753018,-4.735900,0.154874,-2.454862
1778595547.9252675,-4.737033,0.153922,-2.454862
1778595547.9753063,-4.738054,0.152979,-2.455799
1778595548.0162575,-4.739035,0.152277,-2.455799
1778595548.0652766,-4.740215,0.151276,-2.455799
1778595548.1151965,-4.741399,0.150372,-2.455799
1778595548.1645403,-4.742547,0.149423,-2.455799
1778595548.2244706,-4.743883,0.148272,-2.455799
1778595548.2753103,-4.745001,0.147389,-2.454187
1778595548.3252707,-4.745931,0.146498,-2.454187
1778595548.3752968,-4.747082,0.145632,-2.454187
1778595548.416262,-4.748022,0.144910,-2.454187
1778595548.4653027,-4.749250,0.143968,-2.454187
1778595548.5347285,-4.750911,0.142626,-2.454187
1778595548.5653694,-4.751643,0.142020,-2.454294
1778595548.6249669,-4.753178,0.140818,-2.454294
1778595548.675312,-4.754227,0.139857,-2.454294
1778595548.7253127,-4.755288,0.138874,-2.455373
1778595548.7752886,-4.756388,0.137976,-2.455373
1778595548.8152788,-4.757350,0.137187,-2.455373
1778595548.8653224,-4.758563,0.136273,-2.455373
1778595548.9348369,-4.760204,0.135000,-2.455373
1778595548.9762247,-4.761176,0.134255,-2.455373
1778595549.0253022,-4.762295,0.133302,-2.455373
1778595549.0753148,-4.763455,0.132354,-2.455373
1778595549.1253195,-4.764501,0.131436,-2.455373
1778595549.1753218,-4.765584,0.130563,-2.455373
1778595549.2152674,-4.766540,0.129830,-2.455373
1778595549.2653725,-4.767616,0.128887,-2.455373
1778595549.3350556,-4.769306,0.127550,-2.455373
1778595549.3652518,-4.770009,0.126970,-2.455373
1778595549.4253461,-4.771404,0.125783,-2.455373
1778595549.4753227,-4.772468,0.124824,-2.455373
1778595549.5252867,-4.773640,0.123897,-2.454645
1778595549.575303,-4.774786,0.123072,-2.454645
1778595549.615298,-4.775661,0.122316,-2.454645
1778595549.6653242,-4.776836,0.121355,-2.454645
1778595549.734538,-4.778495,0.120041,-2.454645
1778595549.7744832,-4.779472,0.119240,-2.454645
1778595549.8153188,-4.780424,0.118503,-2.454886
1778595549.8753233,-4.781770,0.117298,-2.454632
1778595549.9253218,-4.782904,0.116364,-2.455860
1778595549.975303,-4.784019,0.115453,-2.455860
1778595550.0152926,-4.784860,0.114764,-2.455860
1778595550.0654304,-4.785915,0.113889,-2.455860
1778595550.134755,-4.787685,0.112513,-2.454773
1778595550.174593,-4.788645,0.111738,-2.454773
1778595550.2244544,-4.789833,0.110695,-2.454748
1778595550.2744744,-4.791195,0.109809,-2.454748
1778595550.3253055,-4.792242,0.108822,-2.456365
1778595550.3753364,-4.793440,0.107818,-2.457073
1778595550.4153306,-4.794239,0.107139,-2.457073
1778595550.4664657,-4.795315,0.106304,-2.455957
1778595550.535122,-4.796833,0.105019,-2.455957
1778595550.5646381,-4.797480,0.104448,-2.455957
1778595550.6152449,-4.798613,0.103497,-2.455957
1778595550.6753488,-4.799971,0.102404,-2.455957
1778595550.725345,-4.800990,0.101483,-2.455957
1778595550.7753367,-4.802066,0.100554,-2.455957
1778595550.8152843,-4.803085,0.099806,-2.455287
1778595550.86546,-4.804319,0.098824,-2.455287
1778595550.9349802,-4.805867,0.097513,-2.455287
1778595550.964716,-4.806473,0.096924,-2.455287
1778595551.0261092,-4.807934,0.095771,-2.455287
1778595551.0753396,-4.809056,0.094791,-2.455287
1778595551.1253397,-4.810309,0.093894,-2.455287
1778595551.1753387,-4.811471,0.093011,-2.454183
1778595551.2152925,-4.812370,0.092285,-2.454183
1778595551.265508,-4.813587,0.091314,-2.454183
1778595551.315228,-4.814827,0.090261,-2.454183
1778595551.3650067,-4.815995,0.089293,-2.454862
1778595551.4153376,-4.817114,0.088370,-2.454629
1778595551.47535,-4.818499,0.087216,-2.455403
1778595551.525312,-4.819739,0.086284,-2.454482
1778595551.5753465,-4.820862,0.085359,-2.454424
1778595551.6152961,-4.821731,0.084613,-2.454770
1778595551.665469,-4.822990,0.083594,-2.454396
1778595551.734628,-4.824648,0.082177,-2.455002
1778595551.7650084,-4.825270,0.081688,-2.454812
1778595551.8146906,-4.826406,0.080717,-2.455524
1778595551.874513,-4.827733,0.079650,-2.455320
1778595551.925312,-4.828856,0.078731,-2.454639
1778595551.9753487,-4.829952,0.077819,-2.454456
1778595552.0152998,-4.830886,0.077027,-2.454456
1778595552.065512,-4.832108,0.076042,-2.454534
1778595552.1148422,-4.833292,0.075068,-2.454382
1778595552.1646953,-4.834408,0.074155,-2.454570
1778595552.225661,-4.835740,0.073039,-2.455084
1778595552.2753482,-4.836889,0.072049,-2.454891
1778595552.3244798,-4.837988,0.071177,-2.454975
1778595552.375357,-4.839126,0.070257,-2.454600
1778595552.4153042,-4.840121,0.069472,-2.454654
1778595552.4654865,-4.841318,0.068473,-2.454415
1778595552.5345595,-4.842896,0.067096,-2.454227
1778595552.565324,-4.843636,0.066520,-2.454255
1778595552.6256876,-4.845008,0.065385,-2.454166
1778595552.674524,-4.846234,0.064421,-2.455141
1778595552.7253304,-4.847505,0.063478,-2.454096
1778595552.7753608,-4.848574,0.062539,-2.455080
1778595552.8153129,-4.849492,0.061830,-2.455033
1778595552.8654869,-4.850607,0.060869,-2.454231
1778595552.9351838,-4.852148,0.059612,-2.454228
1778595552.9650779,-4.852787,0.059052,-2.454367
1778595553.0256405,-4.854077,0.057987,-2.454948
1778595553.0753546,-4.855307,0.057067,-2.453981
1778595553.1253328,-4.856481,0.056092,-2.453892
1778595553.1753612,-4.857633,0.055141,-2.453948
1778595553.2153575,-4.858541,0.054403,-2.453780
1778595553.2655113,-4.859564,0.053503,-2.454446
1778595553.3155684,-4.860636,0.052616,-2.454213
1778595553.3748612,-4.862012,0.051494,-2.454292
1778595553.4263904,-4.863105,0.050551,-2.454261
1778595553.4773667,-4.864270,0.049536,-2.453847
1778595553.5253348,-4.865492,0.048583,-2.453382
1778595553.5743675,-4.866694,0.047656,-2.452827
1778595553.6163332,-4.867692,0.046853,-2.453073
1778595553.6663418,-4.868764,0.045948,-2.453166
1778595553.7338336,-4.870246,0.044685,-2.454646
1778595553.77596,-4.871239,0.043900,-2.454616
1778595553.8258228,-4.872393,0.042940,-2.454146
1778595553.8773715,-4.873554,0.042032,-2.454200
1778595553.9243438,-4.874731,0.041021,-2.453492
1778595553.9743693,-4.875975,0.039926,-2.453488
1778595554.0163398,-4.876945,0.039125,-2.453324
1778595554.0663555,-4.878143,0.038283,-2.454198
1778595554.1162052,-4.879514,0.037291,-2.455473
1778595554.1747794,-4.880644,0.036128,-2.455874
1778595554.2244887,-4.881763,0.035260,-2.455714
1778595554.2773738,-4.882924,0.034345,-2.455162
1778595554.3243723,-4.884068,0.033351,-2.455426
1778595554.3735452,-4.885235,0.032392,-2.455071
1778595554.4153452,-4.886102,0.031581,-2.454970
1778595554.4653654,-4.887187,0.030685,-2.456020
1778595554.5325685,-4.888706,0.029433,-2.455460
1778595554.5629973,-4.889432,0.028895,-2.455770
1778595554.6244783,-4.890864,0.027786,-2.455225
1778595554.6764352,-4.892076,0.026790,-2.454986
1778595554.7233522,-4.893167,0.025858,-2.455487
1778595554.7724288,-4.894279,0.024933,-2.455420
1778595554.815347,-4.895190,0.024146,-2.456325
1778595554.8653688,-4.896324,0.023223,-2.456408
1778595554.9331286,-4.897890,0.021953,-2.457082
1778595554.9753242,-4.898870,0.021213,-2.456712
1778595555.0246453,-4.900081,0.020290,-2.456114
1778595555.0744417,-4.901241,0.019310,-2.456774
1778595555.123348,-4.902433,0.018343,-2.456255
1778595555.1724434,-4.903537,0.017361,-2.456401
1778595555.2153523,-4.904483,0.016573,-2.456210
1778595555.264597,-4.905621,0.015609,-2.456296
1778595555.3143835,-4.906737,0.014696,-2.456714
1778595555.3745213,-4.908229,0.013569,-2.455840
1778595555.4249542,-4.909490,0.012557,-2.456505
1778595555.4752731,-4.910667,0.011570,-2.456521
1778595555.5224326,-4.911678,0.010647,-2.456795
1778595555.5714314,-4.912713,0.009799,-2.456727
1778595555.6153555,-4.913661,0.008938,-2.457011
1778595555.6653693,-4.914892,0.007951,-2.457885
1778595555.7325153,-4.916441,0.006690,-2.457338
1778595555.762425,-4.917161,0.006114,-2.457428
1778595555.8247302,-4.918675,0.004948,-2.456642
1778595555.8745914,-4.919740,0.003981,-2.456129
1778595555.922567,-4.920712,0.003204,-2.455004
1778595555.972595,-4.921773,0.002232,-2.454827
1778595556.015198,-4.922770,0.001454,-2.455707
1778595556.0645466,-4.923935,0.000548,-2.455741
1778595556.1322052,-4.925437,-0.000717,-2.456468
1778595556.1752925,-4.926468,-0.001483,-2.456468
1778595556.2249885,-4.927661,-0.002492,-2.455969
1778595556.2749913,-4.928792,-0.003415,-2.455969
1778595556.327373,-4.929811,-0.004335,-2.455960
1778595556.37197,-4.930861,-0.005230,-2.456542
1778595556.4156275,-4.931822,-0.006003,-2.456542
1778595556.4648685,-4.933070,-0.006949,-2.455896
1778595556.5321772,-4.934633,-0.008164,-2.456332
1778595556.5672488,-4.935382,-0.008779,-2.456332
1778595556.6253188,-4.936721,-0.009951,-2.457276
1778595556.6747775,-4.937824,-0.010987,-2.457276
1778595556.7256052,-4.939123,-0.011950,-2.455940
1778595556.7717233,-4.940085,-0.012743,-2.456580
1778595556.815393,-4.941039,-0.013573,-2.456580
1778595556.8643832,-4.942186,-0.014443,-2.457252
1778595556.9322507,-4.943630,-0.015729,-2.456675
1778595556.9656172,-4.944397,-0.016375,-2.457295
1778595557.0251968,-4.945753,-0.017493,-2.457035
1778595557.0751443,-4.946791,-0.018453,-2.457035
1778595557.126256,-4.947848,-0.019380,-2.456761
1778595557.1721194,-4.948931,-0.020217,-2.455904
1778595557.2151427,-4.949901,-0.021073,-2.455904
1778595557.2644174,-4.951028,-0.021978,-2.455388
1778595557.3317177,-4.952547,-0.023213,-2.455965
1778595557.3751943,-4.953526,-0.024027,-2.455965
1778595557.4244595,-4.954735,-0.025049,-2.455462
1778595557.474801,-4.955865,-0.025972,-2.455462
1778595557.5260592,-4.956925,-0.026877,-2.455656
1778595557.5719903,-4.957935,-0.027723,-2.456605
1778595557.615233,-4.958856,-0.028501,-2.456605
1778595557.6651585,-4.960021,-0.029425,-2.455619
1778595557.7312825,-4.961612,-0.030583,-2.456219
1778595557.7747161,-4.962543,-0.031471,-2.456219
1778595557.8245702,-4.963767,-0.032456,-2.456620
1778595557.8746088,-4.964947,-0.033443,-2.456620
1778595557.9250696,-4.966257,-0.034362,-2.456947
1778595557.9707723,-4.967436,-0.035226,-2.457374
1778595558.0147264,-4.968359,-0.036017,-2.457374
1778595558.0646772,-4.969342,-0.036796,-2.456703
1778595558.1307216,-4.970889,-0.037995,-2.455276
1778595558.1753323,-4.971923,-0.038804,-2.455276
1778595558.210942,-4.972665,-0.039478,-2.455477
1778595558.2745671,-4.974174,-0.040681,-2.455477
1778595558.3245213,-4.975209,-0.041637,-2.456538
1778595558.370521,-4.976298,-0.042470,-2.455317
1778595558.4144714,-4.977270,-0.043215,-2.455317
1778595558.4660068,-4.978369,-0.044128,-2.455336
1778595558.5145984,-4.979563,-0.045129,-2.455336
1778595558.5754635,-4.980855,-0.046246,-2.455640
1778595558.6106896,-4.981776,-0.046976,-2.454857
1778595558.6745842,-4.983225,-0.048159,-2.454857
1778595558.724433,-4.984266,-0.049111,-2.455445
1778595558.7764258,-4.985419,-0.049990,-2.455445
1778595558.815615,-4.986276,-0.050706,-2.455445
1778595558.8645754,-4.987440,-0.051681,-2.455445
1778595558.914504,-4.988705,-0.052688,-2.455445
1778595558.9757414,-4.990053,-0.053820,-2.454919
1778595559.0166507,-4.991022,-0.054538,-2.454919
1778595559.0745301,-4.992092,-0.055552,-2.454919
1778595559.125323,-4.992680,-0.055909,-2.448396
1778595559.1764667,-4.993232,-0.056362,-2.440833
1778595559.2154582,-4.993796,-0.056824,-2.435665
1778595559.2645848,-4.994384,-0.057352,-2.430030
1778595559.315162,-4.994903,-0.057852,-2.423307
1778595559.365246,-4.995512,-0.058285,-2.417407
1778595559.4173346,-4.996026,-0.058765,-2.410868
1778595559.4744744,-4.996687,-0.059320,-2.403954
1778595559.524454,-4.997242,-0.059804,-2.397366
1778595559.5755618,-4.997856,-0.060367,-2.390236
1778595559.6154704,-4.998322,-0.060779,-2.385294
1778595559.6645553,-4.998878,-0.061313,-2.378639
1778595559.7114766,-4.999381,-0.061830,-2.372562
1778595559.77939,-5.000136,-0.062466,-2.364267
1778595559.8299894,-5.000642,-0.062964,-2.358418
1778595559.869626,-5.001055,-0.063325,-2.353980
1778595559.9194722,-5.001665,-0.063915,-2.346894
1778595559.9754753,-5.002257,-0.064494,-2.339703
1778595560.0154703,-5.002721,-0.064976,-2.333775
1778595560.0645587,-5.003271,-0.065605,-2.326739
1778595560.1151412,-5.003786,-0.066121,-2.320686
1778595560.1661954,-5.004275,-0.066623,-2.314284
1778595560.2245464,-5.004777,-0.067168,-2.307744
1778595560.2747228,-5.005346,-0.067760,-2.300984
1778595560.3244648,-5.005875,-0.068313,-2.294297
1778595560.370649,-5.006343,-0.068816,-2.288271
1778595560.4197276,-5.006837,-0.069373,-2.281586
1778595560.4696867,-5.007283,-0.069910,-2.275666
1778595560.5105948,-5.007730,-0.070370,-2.270173
1778595560.5598269,-5.008206,-0.070884,-2.263998
1778595560.629382,-5.008820,-0.071619,-2.255677
1778595560.6709669,-5.009274,-0.072113,-2.249733
1778595560.720465,-5.009737,-0.072676,-2.243230
1778595560.7714908,-5.010266,-0.073342,-2.236116
1778595560.8195899,-5.010708,-0.073859,-2.230175
1778595560.8687367,-5.011164,-0.074486,-2.223594
1778595560.9105792,-5.011578,-0.074941,-2.218300
1778595560.9607797,-5.012010,-0.075480,-2.212452
1778595561.01232,-5.012486,-0.076118,-2.205638
1778595561.0705316,-5.013011,-0.076884,-2.197647
1778595561.1206925,-5.013515,-0.077535,-2.190853
1778595561.1714761,-5.013969,-0.078075,-2.184639
1778595561.2184796,-5.014398,-0.078696,-2.178183
1778595561.2686048,-5.014809,-0.079332,-2.171811
1778595561.3106706,-5.015109,-0.079754,-2.167143
1778595561.3600857,-5.015535,-0.080346,-2.161194
1778595561.42506,-5.016109,-0.081136,-2.153218
1778595561.4754982,-5.016642,-0.081885,-2.145673
1778595561.524457,-5.017070,-0.082568,-2.138959
1778595561.5755205,-5.017504,-0.083170,-2.132205
1778595561.6154861,-5.017819,-0.083706,-2.127041
1778595561.6645956,-5.018162,-0.084275,-2.121385
1778595561.7146716,-5.018545,-0.084826,-2.115545
1778595561.7645757,-5.018876,-0.085358,-2.110213
1778595561.8155565,-5.019310,-0.085990,-2.103298
1778595561.8706653,-5.019775,-0.086773,-2.095955
1778595561.924479,-5.020153,-0.087470,-2.089062
1778595561.975493,-5.020544,-0.088174,-2.082134
1778595562.01653,-5.020870,-0.088682,-2.077399
1778595562.064596,-5.021099,-0.089265,-2.072574
1778595562.1144814,-5.021575,-0.089887,-2.065445
1778595562.1660824,-5.021946,-0.090531,-2.058996
1778595562.224527,-5.022440,-0.091417,-2.050593
1778595562.2745082,-5.022805,-0.092042,-2.044596
1778595562.3245091,-5.023157,-0.092852,-2.038145
1778595562.3754978,-5.023515,-0.093507,-2.031562
1778595562.4164808,-5.023791,-0.094077,-2.026367
1778595562.4646113,-5.024130,-0.094750,-2.020146
1778595562.5146315,-5.024411,-0.095352,-2.014381
1778595562.5662558,-5.024784,-0.096083,-2.007723
1778595562.625176,-5.025188,-0.096852,-2.000194
1778595562.6745095,-5.025509,-0.097589,-1.993518
1778595562.724508,-5.025861,-0.098325,-1.986697
1778595562.7755153,-5.026149,-0.099012,-1.980015
1778595562.8154905,-5.026350,-0.099594,-1.974939
1778595562.8655236,-5.026649,-0.100182,-1.969341
1778595562.9155054,-5.026945,-0.100871,-1.963051
1778595562.965689,-5.027221,-0.101494,-1.956647
1778595563.015987,-5.027501,-0.102208,-1.949820
1778595563.0756004,-5.027871,-0.103134,-1.941611
1778595563.1244907,-5.028127,-0.103792,-1.935369
1778595563.1755114,-5.028394,-0.104502,-1.928972
1778595563.2154975,-5.028607,-0.104968,-1.924713
1778595563.2655098,-5.028868,-0.105578,-1.918628
1778595563.3154955,-5.029104,-0.106284,-1.912186
1778595563.3662534,-5.029368,-0.106932,-1.906026
1778595563.4162133,-5.029660,-0.107784,-1.898572
1778595563.4755864,-5.029977,-0.108680,-1.890553
1778595563.5255163,-5.030217,-0.109432,-1.883814
1778595563.5755057,-5.030412,-0.110067,-1.878158
1778595563.6155035,-5.030591,-0.110609,-1.873227
1778595563.6655097,-5.030838,-0.111361,-1.866573
1778595563.7154984,-5.031039,-0.112005,-1.860682
1778595563.766015,-5.031289,-0.112809,-1.853567
1778595563.825921,-5.031427,-0.113637,-1.846544
1778595563.8755367,-5.031766,-0.114446,-1.838758
1778595563.9255009,-5.031942,-0.115151,-1.832394
1778595563.9755127,-5.032136,-0.115886,-1.825988
1778595564.0154812,-5.032274,-0.116491,-1.820825
1778595564.0655599,-5.032505,-0.117131,-1.814911
1778595564.115505,-5.032687,-0.117853,-1.808451
1778595564.1757088,-5.032894,-0.118711,-1.800757
1778595564.226173,-5.032989,-0.119392,-1.794651
1778595564.275711,-5.033164,-0.120168,-1.787946
1778595564.3255255,-5.033318,-0.120891,-1.781660
1778595564.376532,-5.033491,-0.121613,-1.775340
1778595564.4155083,-5.033607,-0.122104,-1.770728
1778595564.465642,-5.033595,-0.122695,-1.766068
1778595564.5155663,-5.033911,-0.123570,-1.757836
1778595564.5755367,-5.034089,-0.124417,-1.750444
1778595564.6157823,-5.034136,-0.124988,-1.745642
1778595564.6755662,-5.034310,-0.125889,-1.737883
1778595564.7254913,-5.034418,-0.126628,-1.731519
1778595564.775533,-5.034557,-0.127296,-1.725659
1778595564.8154917,-5.034644,-0.127806,-1.721003
1778595564.8665895,-5.034778,-0.128603,-1.714048
1778595564.9155788,-5.034889,-0.129307,-1.707725
1778595564.9755166,-5.035005,-0.130213,-1.699804
1778595565.027002,-5.035075,-0.130998,-1.693198
1778595565.0755346,-5.035131,-0.131757,-1.686446
1778595565.1255565,-5.035193,-0.132511,-1.679971
1778595565.1755342,-5.035269,-0.133147,-1.674253
1778595565.2155156,-5.035334,-0.133730,-1.669251
1778595565.2667243,-5.035420,-0.134429,-1.663036
1778595565.31553,-5.035503,-0.135160,-1.656346
1778595565.375584,-5.035578,-0.136075,-1.648478
1778595565.4155188,-5.035615,-0.136633,-1.643564
1778595565.475543,-5.035673,-0.137593,-1.635198
1778595565.525517,-5.035730,-0.138240,-1.629488
1778595565.575524,-5.035812,-0.138978,-1.623064
1778595565.6155803,-5.035857,-0.139553,-1.617847
1778595565.6666672,-5.035924,-0.140304,-1.611392
1778595565.715572,-5.035950,-0.141093,-1.604536
1778595565.7763135,-5.035975,-0.142012,-1.596984
1778595565.8156583,-5.035994,-0.142688,-1.591420
1778595565.8755507,-5.036007,-0.143448,-1.585010
1778595565.9255455,-5.036000,-0.144178,-1.578944
1778595565.9755504,-5.036024,-0.144952,-1.572143
1778595566.0154994,-5.036033,-0.145489,-1.567377
1778595566.0656602,-5.036046,-0.146320,-1.560496
1778595566.115648,-5.036057,-0.147095,-1.553583
1778595566.1660504,-5.036010,-0.147824,-1.547294
1778595566.2155554,-5.036005,-0.148578,-1.540733
1778595566.2755458,-5.035958,-0.149389,-1.533739
1778595566.325553,-5.035917,-0.150099,-1.527551
1778595566.375552,-5.035915,-0.150757,-1.521636
1778595566.415519,-5.035841,-0.151386,-1.516229
1778595566.4656968,-5.035826,-0.152134,-1.509625
1778595566.5155284,-5.035738,-0.152867,-1.503038
1778595566.5756414,-5.035692,-0.153825,-1.495143
1778595566.6259704,-5.035617,-0.154505,-1.488933
1778595566.6757202,-5.035554,-0.155244,-1.482627
1778595566.725556,-5.035536,-0.155917,-1.476761
1778595566.7755668,-5.035440,-0.156706,-1.469850
1778595566.8155308,-5.035355,-0.157396,-1.463963
1778595566.8656633,-5.035307,-0.158188,-1.457068
1778595566.9155357,-5.035210,-0.158953,-1.450538
1778595566.9662633,-5.035134,-0.159665,-1.444291
1778595567.0259006,-5.035025,-0.160585,-1.436315
1778595567.0757196,-5.034878,-0.161204,-1.430797
1778595567.1255586,-5.034769,-0.161909,-1.424359
1778595567.1755579,-5.034678,-0.162625,-1.418169
1778595567.215539,-5.034576,-0.163161,-1.413197
1778595567.2656631,-5.034369,-0.163968,-1.405886
1778595567.3156602,-5.034288,-0.164759,-1.399541
1778595567.3662884,-5.034098,-0.166261,-1.398267
1778595567.4260223,-5.033956,-0.168106,-1.397906
1778595567.4755478,-5.033725,-0.169552,-1.398297
1778595567.5259418,-5.033515,-0.171089,-1.399824
1778595567.5755477,-5.033253,-0.172410,-1.399776
1778595567.6156433,-5.033069,-0.173692,-1.399306
1778595567.6657615,-5.032694,-0.175131,-1.398503
1778595567.7165873,-5.032299,-0.176590,-1.397655
1778595567.7766511,-5.031945,-0.178652,-1.394477
1778595567.8144937,-5.031769,-0.179742,-1.392608
1778595567.8775961,-5.031715,-0.181590,-1.392848
1778595567.9245675,-5.031543,-0.182708,-1.395802
1778595567.9745681,-5.031356,-0.184001,-1.397761
1778595568.0165453,-5.031157,-0.185271,-1.397735
1778595568.0666666,-5.030753,-0.186764,-1.396717
1778595568.1175582,-5.030402,-0.188467,-1.394994
1778595568.1766422,-5.030099,-0.190152,-1.393581
1778595568.226926,-5.030034,-0.191446,-1.394987
1778595568.2775714,-5.029919,-0.192657,-1.397444
1778595568.3245723,-5.029588,-0.194040,-1.398241
1778595568.3745673,-5.029257,-0.195617,-1.397646
1778595568.4155424,-5.028971,-0.196833,-1.397387
1778595568.465681,-5.028773,-0.198346,-1.397532
1778595568.5166857,-5.028555,-0.199802,-1.397284
1778595568.5640159,-5.028290,-0.201174,-1.397432
1778595568.6258976,-5.028202,-0.202965,-1.397897
1778595568.6765695,-5.028023,-0.204505,-1.398105
1778595568.723576,-5.027854,-0.205954,-1.397683
1778595568.773577,-5.027626,-0.207369,-1.397313
1778595568.815555,-5.027352,-0.208748,-1.397151
1778595568.8657312,-5.027050,-0.210271,-1.396435
1778595568.9156077,-5.026948,-0.211840,-1.395802
1778595568.9640777,-5.026848,-0.213160,-1.396066
1778595569.0134747,-5.026690,-0.214437,-1.397262
1778595569.0755773,-5.026421,-0.216427,-1.397828
1778595569.1235723,-5.026176,-0.217790,-1.397004
1778595569.1735828,-5.025974,-0.219271,-1.396947
1778595569.2155616,-5.025676,-0.220537,-1.396224
1778595569.2657266,-5.025345,-0.222061,-1.394988
1778595569.3156283,-5.025159,-0.223493,-1.394617
1778595569.3635538,-5.025018,-0.224650,-1.395745
1778595569.4255035,-5.024773,-0.226446,-1.396642
1778595569.4755824,-5.024534,-0.227946,-1.396415
1778595569.5235567,-5.024258,-0.229398,-1.396427
1778595569.5735588,-5.023990,-0.230954,-1.396290
1778595569.615556,-5.023727,-0.232162,-1.396286
1778595569.6657124,-5.023495,-0.233632,-1.396629
1778595569.7156246,-5.023361,-0.234947,-1.396556
1778595569.7636857,-5.023191,-0.236335,-1.396705
1778595569.8258495,-5.023004,-0.238195,-1.396651
1778595569.875588,-5.022784,-0.239674,-1.396361
1778595569.9235904,-5.022451,-0.241125,-1.396945
1778595569.9725826,-5.022162,-0.242607,-1.397154
1778595570.0155554,-5.021926,-0.243903,-1.397442
1778595570.0655828,-5.021715,-0.245186,-1.397907
1778595570.1156728,-5.021539,-0.246747,-1.397558
1778595570.1627014,-5.021397,-0.248014,-1.398343
1778595570.225938,-5.021171,-0.249930,-1.397925
1778595570.2755756,-5.020873,-0.251376,-1.398293
1778595570.32359,-5.020635,-0.252732,-1.398227
1778595570.3725896,-5.020407,-0.254322,-1.398351
1778595570.4155657,-5.020232,-0.255527,-1.398203
1778595570.4655962,-5.020033,-0.256980,-1.397577
1778595570.5156844,-5.019926,-0.258451,-1.397577
